Title,Company,Job Link,Apply Link,Description,img_link
Artificial Intelligence Intern,Zoo Media,https://www.linkedin.com/jobs/view/4384990440,https://www.linkedin.com/jobs/view/4384990440,"About the job
AI Developer Intern (Pathway to Junior Developer)

Open Roles: 2 Positions

About the Role
We are looking for two curious and driven AI Developer Interns to join our engineering team at an exciting stage of building AI-powered products and internal tools.
This is not a typical internship. From day one, you will be contributing to real systems - integrating large language models, building product features, and shipping production-ready code alongside experienced engineers.

This role includes a structured progression plan, where high-performing interns can transition into a full-time Junior Developer role within 120 days.

What You’ll Work On

AI & LLM Integration
Build and iterate on prompt pipelines using APIs such as OpenAI, Anthropic Claude, and open-source models
Integrate LLM capabilities into product features such as summarisation, generation, classification, and retrieval
Experiment with RAG (Retrieval-Augmented Generation) architectures and vector databases
Evaluate model outputs and optimise prompts for quality, cost, and latency
Use modern AI-assisted development tools such as Cursor, GitHub Copilot, and Claude Code

Full-Stack Development
Contribute to a Next.js-based full-stack application
Build and maintain API routes, backend logic, and integrations
Write clean, well-tested code and participate in code reviews
Support deployment pipelines using Docker and CI/CD tooling

Who We’re Looking For

Essential
Comfortable writing JavaScript or TypeScript
Curious about AI, LLMs, and emerging developer tooling
Able to learn quickly and work independently when given direction
Comfortable using Git and collaborating in a team codebase
Strong written communication skills

Nice to Have
Experience with React or Next.js
Exposure to LLM APIs, LangChain, or LlamaIndex
Familiarity with Docker or Linux environments
Personal projects, open-source contributions, or a portfolio
Currently studying or recently graduated in Computer Science, Software Engineering, or related fields

What We Offer
A real engineering role - not a support internship
Direct mentorship from experienced engineers
Access to AI tooling, API credits, and learning resources
Opportunity to ship production-level features
Structured progression plan with the opportunity to become a Junior Developer within 60–120 days

Growth Path
This internship includes a structured 5-phase progression plan covering:
Codebase onboarding and first pull requests
Independent feature development
Ownership of modules or integrations
Production deployments
Transition to a Junior Developer role for strong performers

Progression is based on demonstrated capability, not just time.

How to Apply

Please send your resume along with a short note telling us:
What you’ve built
What you’re currently learning about AI
Why this role interests you

Include links to any GitHub repositories, projects, or portfolios you’d like us to see.

Kindly email your application to careers@zoomedia.in with the subject line “Name – AI Developer Intern.”

Applications will be reviewed on a rolling basis, and we encourage early-career developers who are passionate about AI to apply.",N/A
Artificial Intelligence Intern,Zoo Media,https://www.linkedin.com/jobs/view/4384990440,https://www.linkedin.com/jobs/view/4384990440,"About the job
AI Developer Intern (Pathway to Junior Developer)

Open Roles: 2 Positions

About the Role
We are looking for two curious and driven AI Developer Interns to join our engineering team at an exciting stage of building AI-powered products and internal tools.
This is not a typical internship. From day one, you will be contributing to real systems - integrating large language models, building product features, and shipping production-ready code alongside experienced engineers.

This role includes a structured progression plan, where high-performing interns can transition into a full-time Junior Developer role within 120 days.

What You’ll Work On

AI & LLM Integration
Build and iterate on prompt pipelines using APIs such as OpenAI, Anthropic Claude, and open-source models
Integrate LLM capabilities into product features such as summarisation, generation, classification, and retrieval
Experiment with RAG (Retrieval-Augmented Generation) architectures and vector databases
Evaluate model outputs and optimise prompts for quality, cost, and latency
Use modern AI-assisted development tools such as Cursor, GitHub Copilot, and Claude Code

Full-Stack Development
Contribute to a Next.js-based full-stack application
Build and maintain API routes, backend logic, and integrations
Write clean, well-tested code and participate in code reviews
Support deployment pipelines using Docker and CI/CD tooling

Who We’re Looking For

Essential
Comfortable writing JavaScript or TypeScript
Curious about AI, LLMs, and emerging developer tooling
Able to learn quickly and work independently when given direction
Comfortable using Git and collaborating in a team codebase
Strong written communication skills

Nice to Have
Experience with React or Next.js
Exposure to LLM APIs, LangChain, or LlamaIndex
Familiarity with Docker or Linux environments
Personal projects, open-source contributions, or a portfolio
Currently studying or recently graduated in Computer Science, Software Engineering, or related fields

What We Offer
A real engineering role - not a support internship
Direct mentorship from experienced engineers
Access to AI tooling, API credits, and learning resources
Opportunity to ship production-level features
Structured progression plan with the opportunity to become a Junior Developer within 60–120 days

Growth Path
This internship includes a structured 5-phase progression plan covering:
Codebase onboarding and first pull requests
Independent feature development
Ownership of modules or integrations
Production deployments
Transition to a Junior Developer role for strong performers

Progression is based on demonstrated capability, not just time.

How to Apply

Please send your resume along with a short note telling us:
What you’ve built
What you’re currently learning about AI
Why this role interests you

Include links to any GitHub repositories, projects, or portfolios you’d like us to see.

Kindly email your application to careers@zoomedia.in with the subject line “Name – AI Developer Intern.”

Applications will be reviewed on a rolling basis, and we encourage early-career developers who are passionate about AI to apply.",N/A
Artificial Intelligence (AI) Internship in Delhi,Unimonks,https://www.linkedin.com/jobs/view/4369719089,https://www.linkedin.com/jobs/view/4369719089,"About the job
This job is sourced from a job board. Learn More
Are you passionate about Artificial Intelligence and Automation? Do you want to gain hands-on experience in cutting-edge technologies? Unimonks is looking for an AI intern like you to join our team!

Key Responsibilities

 Assist in developing AI agents.
 Collaborate with the team to implement automation solutions for business processes
 Work flow and automation using N8N.
 Support in data collection, cleansing, and analysis for AI projects
 Participate in brainstorming sessions to optimize AI systems and processes
 Assist in testing and debugging AI applications for performance enhancements
 Contribute to Content creation/ Generative AI.

If you are a proactive and innovative individual with a strong foundation in AI and automation, this internship opportunity at Unimonks is perfect for you! Join us in revolutionizing the future with AI technology. Apply now!

About Company: Unimonks is an EdTech start-up envisioned by PhD scholars of JNU, DU, and IIT (Delhi). We create an innovative learning environment for UG and PG entrance exam aspirants. We are passionate about online affordable teaching.

Desired Skills and Experience
Automation, Artificial intelligence",https://media.licdn.com/dms/image/v2/D4E0BAQHI9F3F0QWCiQ/company-logo_100_100/company-logo_100_100/0/1726309322110/unimonks_logo?e=1776297600&v=beta&t=SbpYViHDWUOrNFOZb_WX7noqxxesIBbUrQGn7QDBphM
Artificial Intelligence (AI) Internship in Delhi,Unimonks,https://www.linkedin.com/jobs/view/4369719089,https://www.linkedin.com/jobs/view/4369719089,"About the job
This job is sourced from a job board. Learn More
Are you passionate about Artificial Intelligence and Automation? Do you want to gain hands-on experience in cutting-edge technologies? Unimonks is looking for an AI intern like you to join our team!

Key Responsibilities

 Assist in developing AI agents.
 Collaborate with the team to implement automation solutions for business processes
 Work flow and automation using N8N.
 Support in data collection, cleansing, and analysis for AI projects
 Participate in brainstorming sessions to optimize AI systems and processes
 Assist in testing and debugging AI applications for performance enhancements
 Contribute to Content creation/ Generative AI.

If you are a proactive and innovative individual with a strong foundation in AI and automation, this internship opportunity at Unimonks is perfect for you! Join us in revolutionizing the future with AI technology. Apply now!

About Company: Unimonks is an EdTech start-up envisioned by PhD scholars of JNU, DU, and IIT (Delhi). We create an innovative learning environment for UG and PG entrance exam aspirants. We are passionate about online affordable teaching.

Desired Skills and Experience
Automation, Artificial intelligence",N/A
AI Agent Development Internship in Delhi,Unimonks,https://www.linkedin.com/jobs/view/4382304507,https://www.linkedin.com/jobs/view/4382304507,"About the job
This job is sourced from a job board. Learn More
As an AI Agent Development intern at Unimonks, you will have the opportunity to work with a dynamic team to develop cutting-edge artificial intelligence solutions. If you have a passion for AI, automation, and test automation,Generative AI i.e. illustration, content development, AI video creation, this is the perfect opportunity for you to gain hands-on experience in the field.

Key Responsibilities Include

 Design and implement AI agents for various projects.
 Conducting research on the latest trends and advancements in AI technology to enhance development processes.
 Assisting in the testing and debugging of AI agents to ensure optimal performance.
 Using LLM notebook, N8N & video creation.
 Collaborating with cross-functional teams to integrate AI agents into existing systems.
 Contributing innovative ideas to enhance the overall efficiency and effectiveness of AI agent development processes.

If you are a motivated and ambitious individual looking to kickstart your career in AI development, apply now to join our team at Unimonks!

About Company: Unimonks is an EdTech start-up envisioned by PhD scholars of JNU, DU, and IIT (Delhi). We create an innovative learning environment for UG and PG entrance exam aspirants. We are passionate about online affordable teaching.

Desired Skills and Experience
Automation, Artificial intelligence, Test Automation",https://media.licdn.com/dms/image/v2/D4E0BAQHI9F3F0QWCiQ/company-logo_100_100/company-logo_100_100/0/1726309322110/unimonks_logo?e=1776297600&v=beta&t=SbpYViHDWUOrNFOZb_WX7noqxxesIBbUrQGn7QDBphM
AI Agent Development Internship in Delhi,Unimonks,https://www.linkedin.com/jobs/view/4382304507,https://www.linkedin.com/jobs/view/4382304507,"About the job
This job is sourced from a job board. Learn More
As an AI Agent Development intern at Unimonks, you will have the opportunity to work with a dynamic team to develop cutting-edge artificial intelligence solutions. If you have a passion for AI, automation, and test automation,Generative AI i.e. illustration, content development, AI video creation, this is the perfect opportunity for you to gain hands-on experience in the field.

Key Responsibilities Include

 Design and implement AI agents for various projects.
 Conducting research on the latest trends and advancements in AI technology to enhance development processes.
 Assisting in the testing and debugging of AI agents to ensure optimal performance.
 Using LLM notebook, N8N & video creation.
 Collaborating with cross-functional teams to integrate AI agents into existing systems.
 Contributing innovative ideas to enhance the overall efficiency and effectiveness of AI agent development processes.

If you are a motivated and ambitious individual looking to kickstart your career in AI development, apply now to join our team at Unimonks!

About Company: Unimonks is an EdTech start-up envisioned by PhD scholars of JNU, DU, and IIT (Delhi). We create an innovative learning environment for UG and PG entrance exam aspirants. We are passionate about online affordable teaching.

Desired Skills and Experience
Automation, Artificial intelligence, Test Automation",N/A
AI Agent Development Internship in Delhi (Hybrid),Sujagat AI Technology Private Limited,https://www.linkedin.com/jobs/view/4388148693,https://www.linkedin.com/jobs/view/4388148693,"About the job
This job is sourced from a job board. Learn More
Selected Intern's Day-to-day Responsibilities Include

 Collaborate with the development team to build and enhance features of the AI web builder and AI agent builder
 Assist in frontend development using React.js and Angular for different technology stacks.
 Support backend API development using Node.js and Express.js.
 Help integrate AI/ML components (NLP, Large language model, content generation APIs, RAG, Lang graph) with the platform.
 Work on creating and managing static and dynamic HTML templates.

Support testing, debugging, and documentation efforts.

About Company: We are a leading provider of IT and AI products and services, dedicated to empowering businesses with innovative, intelligent solutions. Our expertise includes machine learning, natural language processing, AI consulting, automation, web development, cloud support, resource outsourcing, and product development support. We help organizations transform data into actionable insights and streamline operations through AI-driven platforms for analytics, predictive modeling, and workflow automation, all while ensuring seamless integration with existing IT systems. Focused on secure, scalable, and customized solutions, we guide enterprises through digital transformation enabling smarter decision-making and sustained growth in today's data-driven landscape.

Desired Skills and Experience
LLM evaluation, Python, Machine Learning, REST API, Predictive Analytics, Deep Learning, MERN, OpenAI API, Machine Learning Operations (MLOps), Gemini",https://media.licdn.com/dms/image/v2/D560BAQGBFEG-Z_NPLw/company-logo_100_100/B56Zi8jhYoHMAQ-/0/1755510086386?e=1776297600&v=beta&t=O8B3gbrM8t4IuIcndAS0OzQhOfpoBs0f3YF4wV8FmSw
AI Engineer,Taxmann,https://www.linkedin.com/jobs/view/4365264083,https://www.linkedin.com/jobs/view/4365264083,"About the job
Job Description

About the Role

We are looking for a passionate and driven AI Engineer (Intern/Fresher/Experienced) with hands-on experience or strong academic exposure in RAG (Retrieval-Augmented Generation) approaches. You will work closely with our AI and product teams to design, prototype, and optimize intelligent solutions that integrate language models with structured/unstructured knowledge sources. This is a great opportunity to build impactful AI systems and work with modern NLP tools in real-world production environments.

Responsibilities

Design and build AI applications using RAG-based architecturesFine-tune and integrate LLMs (eg, OpenAI, LLaMA, Mistral, etc) with external data sources
Build and optimize pipelines for document ingestion, chunking, vector embedding, and retrieval
Implement and experiment with tools like LangChain, Haystack, Weaviate, Pinecone, Chroma, FAISS
Develop and maintain RESTful APIs and web applications using Python frameworks such as Flask or FastAPI
Collaborate with frontend/backend teams to integrate AI into live products
Conduct evaluations, benchmark performance, and recommend improvements
Work with team leads to convert PoCs into scalable solutions

For Experienced (2+ Years):

Proven experience in building or contributing to AI products using RAG architecture
Strong proficiency in Python for data manipulation and API development
Experience in RESTful API development using Flask or FastAPI
Solid knowledge of SQL, data analytics, and Power BI
Hands-on experience with version control (Git) and deployment tools
Exposure to cloud platforms such as AWS is a strong plus
Excellent problem-solving and communication skills

What You'll Gain

Opportunity to work on cutting-edge AI projects with real-world users
Exposure to both product delivery and research-level challenges
Mentorship from experienced AI Engineers and Product Leads
Flat team structure, creative freedom, and a learning-oriented culture

Job Type: Full-Time Internship

Location: New Delhi (Work from Office)",https://media.licdn.com/dms/image/v2/D560BAQHlrEuQG1w8uA/company-logo_100_100/B56Zy8QaZdHUAQ-/0/1772684945477/taxmann_logo?e=1776297600&v=beta&t=IlmXLLOOH5HYOrLR-ZzV2G644lZ_GpLJ8RCcmNvzvkk
Computer Vision Intern,Flick2Know,https://www.linkedin.com/jobs/view/4364626905,https://www.linkedin.com/jobs/view/4364626905,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

Responsibilities

For one in the Seat:

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.

Must Have

Who we're looking for:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets

Good To Have

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",https://media.licdn.com/dms/image/v2/C4E0BAQEgY_MrJX98Ww/company-logo_100_100/company-logo_100_100/0/1631348826733?e=1776297600&v=beta&t=TzrkyqRv7ENwPpFDCL1hxmDLYHgh8WOiDT92ZEVZ5iA
Computer Vision Intern,FieldAssist,https://www.linkedin.com/jobs/view/4387761913,https://www.linkedin.com/jobs/view/4387761913,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

For one in the Seat:

Responsibilities

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.


Who we're looking for:

Must Have:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets


Good to have:

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",https://media.licdn.com/dms/image/v2/C4E0BAQGmAYOqBR5fMQ/company-logo_100_100/company-logo_100_100/0/1630614064062/fieldassist_logo?e=1776297600&v=beta&t=437bxOlGDi91AmCPu1tbAePGWHYdkhagMtWMHOraqY4
