Title,Company,Job Link,Apply Link,Description,img_link
AI/ML + Automation Intern (Selenium / Playwright),RegisterKaro,https://www.linkedin.com/jobs/view/4390903702,https://www.linkedin.com/jobs/view/4390903702,"About the job
Job Title: AI/ML Intern
Location: Gurugram, Sector 32 (On-site)
Duration: 3–6 Months

We are looking for an AI/ML Intern who is eager to gain hands-on experience working on real-world AI applications, automation systems, and intelligent workflows. You will work closely with the engineering team to build and experiment with machine learning models, LLM workflows, and automation tools.

Key Responsibilities

• Assist in developing and testing AI/ML models for practical applications
• Work with Large Language Models (LLMs) to support GenAI workflows such as RAG pipelines, prompt engineering, and tool integrations
• Help build automation workflows integrating APIs, webhooks, and external tools
• Perform data preprocessing, dataset preparation, and analysis for ML models
• Support document and image processing tasks using computer vision techniques
• Write automation scripts using Playwright and Selenium
• Test, debug, and improve existing AI workflows and automation pipelines

Required Skills

• Strong knowledge of Python
• Understanding of Machine Learning fundamentals
• Familiarity with LLMs / Generative AI concepts
• Basic knowledge of APIs and automation workflows
• Strong analytical and problem-solving skills

Good to Have

• Exposure to Computer Vision or Deep Learning frameworks
• Familiarity with Selenium / Playwright or browser automation
• Basic understanding of RAG pipelines or prompt engineering
• Experience with Git, Docker, or cloud platforms

What We Value

• Strong ownership and problem-solving ability
• Curiosity and willingness to learn quickly
• Ability to build, experiment, and iterate in a fast-paced environment
• Comfort working with ambiguity and new challenges

⚠️ Important: Hands-on experience with Selenium or Playwright is mandatory for this role.",N/A
AI/ML + Automation Intern (Selenium / Playwright),RegisterKaro,https://www.linkedin.com/jobs/view/4390903702,https://www.linkedin.com/jobs/view/4390903702,"About the job
Job Title: AI/ML Intern
Location: Gurugram, Sector 32 (On-site)
Duration: 3–6 Months

We are looking for an AI/ML Intern who is eager to gain hands-on experience working on real-world AI applications, automation systems, and intelligent workflows. You will work closely with the engineering team to build and experiment with machine learning models, LLM workflows, and automation tools.

Key Responsibilities

• Assist in developing and testing AI/ML models for practical applications
• Work with Large Language Models (LLMs) to support GenAI workflows such as RAG pipelines, prompt engineering, and tool integrations
• Help build automation workflows integrating APIs, webhooks, and external tools
• Perform data preprocessing, dataset preparation, and analysis for ML models
• Support document and image processing tasks using computer vision techniques
• Write automation scripts using Playwright and Selenium
• Test, debug, and improve existing AI workflows and automation pipelines

Required Skills

• Strong knowledge of Python
• Understanding of Machine Learning fundamentals
• Familiarity with LLMs / Generative AI concepts
• Basic knowledge of APIs and automation workflows
• Strong analytical and problem-solving skills

Good to Have

• Exposure to Computer Vision or Deep Learning frameworks
• Familiarity with Selenium / Playwright or browser automation
• Basic understanding of RAG pipelines or prompt engineering
• Experience with Git, Docker, or cloud platforms

What We Value

• Strong ownership and problem-solving ability
• Curiosity and willingness to learn quickly
• Ability to build, experiment, and iterate in a fast-paced environment
• Comfort working with ambiguity and new challenges

⚠️ Important: Hands-on experience with Selenium or Playwright is mandatory for this role.",N/A
Computer Vision Intern,FieldAssist,https://www.linkedin.com/jobs/view/4387761913,https://www.linkedin.com/jobs/view/4387761913,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

For one in the Seat:

Responsibilities

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.


Who we're looking for:

Must Have:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets


Good to have:

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",https://media.licdn.com/dms/image/v2/C4E0BAQGmAYOqBR5fMQ/company-logo_100_100/company-logo_100_100/0/1630614064062/fieldassist_logo?e=1776297600&v=beta&t=437bxOlGDi91AmCPu1tbAePGWHYdkhagMtWMHOraqY4
Computer Vision Intern,FieldAssist,https://www.linkedin.com/jobs/view/4387761913,https://www.linkedin.com/jobs/view/4387761913,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

For one in the Seat:

Responsibilities

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.


Who we're looking for:

Must Have:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets


Good to have:

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",N/A
Computer Vision Intern,Flick2Know,https://www.linkedin.com/jobs/view/4364626905,https://www.linkedin.com/jobs/view/4364626905,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

Responsibilities

For one in the Seat:

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.

Must Have

Who we're looking for:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets

Good To Have

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",https://media.licdn.com/dms/image/v2/C4E0BAQEgY_MrJX98Ww/company-logo_100_100/company-logo_100_100/0/1631348826733?e=1776297600&v=beta&t=TzrkyqRv7ENwPpFDCL1hxmDLYHgh8WOiDT92ZEVZ5iA
Computer Vision Intern,Flick2Know,https://www.linkedin.com/jobs/view/4364626905,https://www.linkedin.com/jobs/view/4364626905,"About the job
We are looking for a Computer Vision Intern to assist in building and refining our image recognition pipeline. The role will start with dataset management—image collection, annotation validation, dataset cleaning, and preprocessing. Once the foundational data work is complete, you’ll get hands-on exposure to model training, augmentation, and evaluation, contributing directly to our production-ready pipeline.

Responsibilities

For one in the Seat:

Organize, clean, and preprocess large-scale retail image datasets.
Validate and manage annotations (bounding boxes, class labels, segmentation masks if applicable) using tools like Roboflow or CVAT or LabelImg.
Apply augmentation techniques and prepare datasets for training.
Support in training YOLOv5/YOLOv8-based models on custom datasets.
Run model evaluations (Precision, Recall, F1 Score, SKU-level accuracy).
Collaborate with the product team to improve real-world inference quality.
Document the dataset pipeline and share insights for improving data quality.

Must Have

Who we're looking for:

Basic understanding of Computer Vision concepts (Object Detection, Classification)
Familiarity with Python (OpenCV, Pandas, NumPy)
Knowledge of image annotation tools (Roboflow, LabelImg, CVAT, etc.)
Ability to manage and organise large datasets

Good To Have

Experience with YOLOv5 or YOLOv8 (Training, Inference, Fine-tuning)
Exposure to image augmentation techniques (Albumentations, etc.)
Understanding of retail/commercial shelf datasets or product detection problems
Previous internship or project experience in computer vision is a plus",N/A
Data & Technology Internship in Delhi (Hybrid),Bajaj Foundation,https://www.linkedin.com/jobs/view/4379231414,https://www.linkedin.com/jobs/view/4379231414,"About the job
This job is sourced from a job board. Learn More
Selected Intern's Day-to-day Responsibilities Include

 Cleaning, structuring, and managing large datasets using Excel and Google Sheets.
 Building dashboards for region-wise, city-wise, and school-level program tracking.
 Supporting workflow automation (Google Forms → Sheets → Reports).
 Assisting in data analysis, reporting, and impact documentation.
 Managing and updating backend content on WordPress.
 Implementing and optimizing generative AI tools for:
 Summarizing data and reporting.
 Creating structured documentation.
 Drafting content.
 Performing prompt engineering and workflow optimization.
 Developing AI-assisted chatbot or FAQ systems.
 Supporting the creation of automated tracking and reporting systems.

About Company: Bajaj Foundation was established in 2013 under Section 25 of the Companies Act 1956 as a non-profit organization with 12A & 80G exemptions. Our overarching motto is ""Better life for all."" Over the past decade, we have made a significant impact on communities through various humanitarian initiatives, including medical aid, food camps, and ration distributions. During the COVID pandemic, we administered over 15,000 vaccines through regular vaccine drives and collaborated closely with communities to provide oxygen for patients.

Presently, we are focusing on our flagship campaign, Beyond Tech, which aims to create awareness, advocacy, and action for e-waste. Through real dialogue and actionable steps, we seek to encourage everyone to contribute towards addressing e-waste concerns.

Desired Skills and Experience
Data Cleaning, Generative AI Tools, AI Image Generation, MS-Office, WordPress, MS-Excel, Automation, Data Visualization, Data Analysis",https://media.licdn.com/dms/image/v2/D560BAQGfO8YmalIiDw/company-logo_100_100/company-logo_100_100/0/1736838679226/ratanbajajfoundation_logo?e=1776297600&v=beta&t=eS3WN6pQTiqtLEi-59St2-AOFhH0KSVkg2vtGWXvR9k
AI Engineer,Taxmann,https://www.linkedin.com/jobs/view/4365264083,https://www.linkedin.com/jobs/view/4365264083,"About the job
Job Description

About the Role

We are looking for a passionate and driven AI Engineer (Intern/Fresher/Experienced) with hands-on experience or strong academic exposure in RAG (Retrieval-Augmented Generation) approaches. You will work closely with our AI and product teams to design, prototype, and optimize intelligent solutions that integrate language models with structured/unstructured knowledge sources. This is a great opportunity to build impactful AI systems and work with modern NLP tools in real-world production environments.

Responsibilities

Design and build AI applications using RAG-based architecturesFine-tune and integrate LLMs (eg, OpenAI, LLaMA, Mistral, etc) with external data sources
Build and optimize pipelines for document ingestion, chunking, vector embedding, and retrieval
Implement and experiment with tools like LangChain, Haystack, Weaviate, Pinecone, Chroma, FAISS
Develop and maintain RESTful APIs and web applications using Python frameworks such as Flask or FastAPI
Collaborate with frontend/backend teams to integrate AI into live products
Conduct evaluations, benchmark performance, and recommend improvements
Work with team leads to convert PoCs into scalable solutions

For Experienced (2+ Years):

Proven experience in building or contributing to AI products using RAG architecture
Strong proficiency in Python for data manipulation and API development
Experience in RESTful API development using Flask or FastAPI
Solid knowledge of SQL, data analytics, and Power BI
Hands-on experience with version control (Git) and deployment tools
Exposure to cloud platforms such as AWS is a strong plus
Excellent problem-solving and communication skills

What You'll Gain

Opportunity to work on cutting-edge AI projects with real-world users
Exposure to both product delivery and research-level challenges
Mentorship from experienced AI Engineers and Product Leads
Flat team structure, creative freedom, and a learning-oriented culture

Job Type: Full-Time Internship

Location: New Delhi (Work from Office)",https://media.licdn.com/dms/image/v2/D560BAQHlrEuQG1w8uA/company-logo_100_100/B56Zy8QaZdHUAQ-/0/1772684945477/taxmann_logo?e=1776297600&v=beta&t=IlmXLLOOH5HYOrLR-ZzV2G644lZ_GpLJ8RCcmNvzvkk
Data Analytics Internship in Delhi,Hamari Design,https://www.linkedin.com/jobs/view/4383428285,https://www.linkedin.com/jobs/view/4383428285,"About the job
This job is sourced from a job board. Learn More
Selected Intern's Day-to-day Responsibilities Include

 Learning and practicing Advanced Excel for data analysis, formulas, pivot tables, and dashboards.
 Understanding the basics of SQL, including writing simple queries and working with databases.
 Gaining foundational knowledge of Python and basic libraries used for data handling.
 Learning the basics of Power BI and understanding how to create simple data visualizations and dashboards.
 Completing assignments and practice tasks related to each module.

Key Learning Areas

 Advanced Excel: Data analysis, formulas, pivot tables, and dashboards
 SQL (Basics): Introduction to databases and basic query writing
 Basic Python and Libraries: Introduction to Python and commonly used libraries for data handling
 Introduction to Power BI: Basics of data visualization and creating simple dashboards

Perks of the Internship

 Opportunity to receive a full-time role upon successful completion of the internship Completion Certificate
 Letter of Recommendation based on performance

About Company: Hamari Pahchan NGO is a youth-led non-profit organization dedicated to driving social change and empowering communities through impactful initiatives. Our mission is to create awareness, educate, and transform lives. We believe in the power of storytelling and creative media to amplify voices and make a difference. Join us to contribute your creativity toward meaningful social impact.

Desired Skills and Experience
Python, SQL, BASIC, Python Libraries",N/A
AI Agent Development Internship in Delhi,Growify Digital,https://www.linkedin.com/jobs/view/4382614993,https://www.linkedin.com/jobs/view/4382614993,"About the job
This job is sourced from a job board. Learn More
Growify Digital: AI Workflow Creator Internship

Selected Intern's Day-to-day Responsibilities Include

 AI Discovery: Research and identify AI tools and technologies applicable to e-commerce digital marketing.
 Evaluate AI platforms for content creation, data analysis, campaign optimization, and customer segmentation.
 Workflow Optimization: Analyze existing marketing workflows (SEO, Paid Ads, Social Media, etc.) to pinpoint inefficiencies.
 Develop proposals for AI-driven solutions to improve operational efficiency.
 Work with each marketing department to understand their unique needs.
 AI Implementation & Testing: Assist in the integration and deployment of selected AI tools.
 Conduct testing and evaluation of implemented AI solutions.
 Create documentation and training materials for team members.
 Data Analysis & Reporting: Analyze data generated by AI tools to measure performance.
 Prepare reports and presentations summarizing findings and recommendations.
 Help to interpret the data, and provide recommendations to the marketing staff.

Education

 Currently enrolled in or recent graduate of a Bachelor's/Master's program in Computer Science, Data Science, AI, Marketing, or a related field.

Skills

 Strong interest in AI and its application in digital marketing.
 Basic understanding of machine learning concepts.
 Analytical and problem-solving abilities.
 Excellent communication and collaboration skills

About Company: We are an e-commerce sales-oriented agency focused on the fashion industry in India. We work as partners with our clients by taking over the digital channels to monetize them by doing everything from setting up their website, accounts, and channels to running ads across various digital channels to doing in-house sales, and finally even managing their payment collection and order fulfillment by coordinating with production and their customers. Our incentive to achieve sales is that we get paid with sales cuts and thus are true partners with our clients to achieve the best for their business. Our uniqueness stems from our tech-oriented approach to marketing and diligence with sales.

Desired Skills and Experience
JavaScript, Artificial intelligence",https://media.licdn.com/dms/image/v2/C4D0BAQGUUmxi6JI99g/company-logo_100_100/company-logo_100_100/0/1676894051328/growify_studio_logo?e=1776297600&v=beta&t=vOF7RalRpP2BPj0UqCl2q0fmE7dFmIN-tI-hSZWdhng
